File_csv,abstract_avg,section_1_avg,section_2_avg,section_3_avg,section_4_avg,section_5_avg,Cluster
journal.pone.0153195.csv,2.1666666666666665,1.1666666666666667,2.5,16.166666666666668,7.166666666666667,2.0,1
journal.pone.0199461.csv,1.125,2.125,3.5,2.25,3.25,0.125,1
journal.pone.0016608.csv,2.4285714285714284,3.5714285714285716,6.285714285714286,4.285714285714286,1.8571428571428572,0.2857142857142857,0
journal.pone.0013016.csv,4.166666666666667,10.833333333333334,74.5,21.666666666666668,8.333333333333334,2.0,3
journal.pone.0062823.csv,2.625,2.125,2.875,21.375,10.875,0.0,1
journal.pone.0006369.csv,1.6666666666666667,1.6666666666666667,5.0,5.0,7.0,1.0,1
journal.pone.0114779.csv,3.2,8.2,2.2,10.2,11.2,0.6,3
journal.pone.0190492.csv,1.625,31.25,11.125,4.875,25.125,1.5,2
journal.pone.0131512.csv,3.111111111111111,1.7777777777777777,2.5555555555555554,16.11111111111111,4.333333333333333,0.7777777777777778,1
journal.pone.0185908.csv,3.3,3.7,3.9,6.8,8.5,0.8,0
journal.pone.0102873.csv,1.875,4.625,25.375,5.0,2.5,0.5,0
journal.pone.0205154.csv,2.25,8.75,5.25,10.25,9.5,2.25,3
journal.pone.0179543.csv,3.625,4.625,7.625,11.625,8.875,0.0,0
journal.pone.0091799.csv,1.25,1.75,0.75,0.5,2.0,1.25,1
journal.pone.0164512.csv,1.5454545454545454,1.6363636363636365,2.4545454545454546,7.454545454545454,6.090909090909091,0.45454545454545453,1
journal.pone.0177988.csv,3.4,3.8,4.0,10.8,10.0,1.4,0
journal.pone.0204048.csv,2.2,5.0,0.7,9.9,11.1,1.4,0
journal.pone.0220854.csv,1.3636363636363635,7.2727272727272725,3.727272727272727,7.2727272727272725,15.454545454545455,1.0,0
journal.pone.0141235.csv,2.8333333333333335,2.6666666666666665,4.333333333333333,10.333333333333334,7.0,0.0,1
journal.pone.0015116.csv,1.6666666666666667,1.6666666666666667,4.5,3.25,0.6666666666666666,0.08333333333333333,1
journal.pone.0079966.csv,3.5,5.0,4.166666666666667,7.166666666666667,5.833333333333333,0.8333333333333334,0
journal.pone.0198554.csv,2.75,12.0,4.75,7.25,4.75,1.5,3
journal.pone.0059452.csv,1.5,4.0,0.25,2.0,5.25,0.0,0
journal.pone.0031665.csv,2.1666666666666665,4.833333333333333,4.0,3.5,6.0,0.0,0
journal.pone.0060364.csv,3.875,9.0,6.875,15.375,12.875,1.625,3
journal.pone.0220920.csv,1.6666666666666667,1.7777777777777777,2.4444444444444446,2.888888888888889,0.6666666666666666,0.0,1
journal.pone.0179806.csv,4.2,1.6,3.0,5.8,5.6,0.0,1
journal.pone.0128485.csv,3.6666666666666665,3.0,9.666666666666666,0.6666666666666666,5.666666666666667,0.6666666666666666,1
journal.pone.0056615.csv,1.5714285714285714,6.857142857142857,2.2857142857142856,5.428571428571429,4.142857142857143,0.0,0
journal.pone.0099064.csv,1.75,4.25,1.25,4.0,0.0,0.0,0
journal.pone.0033502.csv,2.5,2.8333333333333335,5.5,5.666666666666667,0.16666666666666666,0.0,1
journal.pone.0093944.csv,2.857142857142857,3.0,0.8571428571428571,10.857142857142858,4.857142857142857,0.14285714285714285,1
journal.pone.0191821.csv,2.0,5.0,15.571428571428571,6.571428571428571,7.142857142857143,0.0,0
journal.pone.0179351.csv,1.5,4.375,1.625,4.125,1.75,0.0,0
journal.pone.0069803.csv,2.3333333333333335,2.5555555555555554,4.0,3.111111111111111,7.333333333333333,0.1111111111111111,1
journal.pone.0038480.csv,1.4,4.2,3.8,0.8,4.2,0.0,0
journal.pone.0145457.csv,1.8,3.7,1.4,17.4,8.5,0.8,1
journal.pone.0030962.csv,3.125,5.875,5.875,5.875,5.5,0.0,0
journal.pone.0084579.csv,2.1666666666666665,7.166666666666667,2.5,1.6666666666666667,2.3333333333333335,0.0,0
journal.pone.0073873.csv,1.8888888888888888,2.7777777777777777,2.0,3.7777777777777777,4.111111111111111,0.1111111111111111,1
journal.pone.0111992.csv,3.111111111111111,2.0,1.3333333333333333,10.0,5.666666666666667,0.4444444444444444,1
journal.pone.0010440.csv,11.0,10.0,42.0,24.0,8.0,9.0,3
